fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,fire_county
Shirley Fire,2014-06-13,0.0,70.0,62.0,7.61,8.0,0.1087142857142857,0.0,7.861428571428571,6,Summer,-118.555527,35.70683,3895.0,Kern
Tehama Fire,2014-06-13,0.0,70.0,62.0,7.61,8.0,0.1087142857142857,0.0,7.861428571428571,6,Summer,-122.345078,40.009827,225.0,Tehama
Reed Fire,2014-06-20,0.0,74.0,64.0,6.04,10.0,0.0816216216216216,0.0,7.702857142857142,6,Summer,38.178241,120.679019,120.0,Calaveras
Oak Fire,2014-06-22,0.0,73.0,65.0,8.05,8.0,0.1102739726027397,0.0,7.509999999999999,6,Summer,-120.66,38.058,85.0,Calaveras
Butts Fire,2014-07-01,0.0,75.0,66.0,8.5,9.0,0.1133333333333333,0.0,6.902857142857143,7,Summer,-122.454,38.664,4300.0,"Napa, Lake"
Bible Fire,2014-07-09,0.0,76.0,67.0,8.72,9.0,0.1147368421052631,0.0,7.252857142857144,7,Summer,-120.703238,38.608336,30.0,El Dorado
Bully Fire,2014-07-11,0.0,74.0,66.0,9.84,8.0,0.1329729729729729,0.0,8.30857142857143,7,Summer,-122.750788,40.4314,12661.0,Shasta
Monticello Fire,2014-07-04,0.0,78.0,66.0,5.14,12.0,0.0658974358974359,0.0,6.871428571428572,7,Summer,-122.104,38.512,6488.0,Yolo
Gulch Fire,2014-07-03,0.0,76.0,66.0,6.71,10.0,0.0882894736842105,0.0,7.287142857142856,7,Summer,-120.904,41.489,1469.0,Modoc
Modoc Lightning Complex,2014-07-01,0.0,75.0,66.0,8.5,9.0,0.1133333333333333,0.0,6.902857142857143,7,Summer,-120.79,41.89,1651.0,Modoc
West Fire,2014-07-01,0.0,75.0,66.0,8.5,9.0,0.1133333333333333,0.0,6.902857142857143,7,Summer,-123.24,40.41,15.0,Trinity
Banner Fire,2014-07-03,0.0,76.0,66.0,6.71,10.0,0.0882894736842105,0.0,7.287142857142856,7,Summer,-116.576454,33.078948,217.0,San Diego
Marsh Fire,2014-07-11,0.0,74.0,66.0,9.84,8.0,0.1329729729729729,0.0,8.30857142857143,7,Summer,-121.5118,37.5359,80.0,Contra Costa
Cassel Fire,2014-07-05,0.0,80.0,69.0,6.93,11.0,0.086625,0.0,7.03,7,Summer,-121.3415,40.5719,75.0,Shasta
Interlake Fire,2014-07-07,0.0,77.0,68.0,8.05,9.0,0.1045454545454545,0.0,7.221428571428571,7,Summer,-121.0226,35.8218,47.0,San Luis Obispo
Hutto Fire,2014-07-07,0.0,77.0,68.0,8.05,9.0,0.1045454545454545,0.0,7.221428571428571,7,Summer,-121.2687,39.1871,38.0,Nevada
Dry Fire,2014-07-09,0.0,76.0,67.0,8.72,9.0,0.1147368421052631,0.0,7.252857142857144,7,Summer,-122.2215,40.6569,143.0,Shasta
Nicolls Fire ,2014-07-11,0.0,74.0,66.0,9.84,8.0,0.1329729729729729,0.0,8.30857142857143,7,Summer,-118.15,35.642,1680.0,Kern
Wildlife Fire,2014-07-14,0.0,75.0,69.0,5.59,6.0,0.0745333333333333,0.0,7.990000000000001,7,Summer,-121.6129,39.4664,72.0,Butte
Sand Fire,2014-07-25,0.0,84.0,67.0,8.05,17.0,0.0958333333333333,0.0,8.307142857142857,7,Summer,-120.7819,38.5691,4240.0,"Amador, El Dorado"
Bald Fire,2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-121.368,40.901,39736.0,Shasta
Day Fire,2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-121.2144,41.1336,13153.0,Modoc
Oregon Gulch Fire (part of the Beaver Complex),2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-122.345,42.048,35302.0,Siskiyou
Eiler Fire,2014-07-31,0.0,77.0,67.0,7.61,10.0,0.0988311688311688,0.1400000000000006,7.67,7,Summer,-121.562,40.72,32416.0,Shasta
Coffee Fire,2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-122.805,41.141,6258.0,Shasta
Little Deer Fire,2014-07-31,0.0,77.0,67.0,7.61,10.0,0.0988311688311688,0.1400000000000006,7.67,7,Summer,-122.127,41.682,5503.0,Siskiyou
Leopard Fire,2014-08-29,0.0,78.0,67.0,6.26,11.0,0.0802564102564102,0.0,7.284285714285714,8,Summer,29.24,40.0,25.0,Shasta
Pines Fire,2014-08-26,0.0,77.0,65.0,6.26,12.0,0.0812987012987013,0.0,7.957142857142856,8,Summer,18.4,37.0,10.0,Madera
Junction Fire,2014-08-18,0.0,77.0,66.0,6.26,11.0,0.0812987012987013,0.0,7.765714285714286,8,Summer,-119.6581,37.3433,612.0,Madera
Little Fire,2014-08-12,0.0,76.0,66.0,8.5,10.0,0.1118421052631579,0.0,8.212857142857143,8,Summer,-121.266,41.507,101.0,Modoc
Happy Camp Complex,2014-08-11,0.0,75.0,65.0,8.95,10.0,0.1193333333333333,0.0,8.372857142857143,8,Summer,-123.374,41.796,0.0,Siskiyou
Border Fire,2014-08-16,0.0,77.0,67.0,7.38,10.0,0.0958441558441558,0.0,8.18142857142857,8,Summer,-116.89516,32.59154,20.0,San Diego
Shoemaker Fire,2014-08-14,0.0,76.0,65.0,7.61,11.0,0.1001315789473684,0.0,8.117142857142857,8,Summer,-117.771,34.235,190.0,Los Angeles
Tecolote Fire,2014-08-17,0.0,77.0,67.0,7.61,10.0,0.0988311688311688,0.0,8.15,8,Summer,-117.867,34.267,274.0,Los Angeles
Boca Fire,2014-08-18,0.0,77.0,66.0,6.26,11.0,0.0812987012987013,0.0,7.765714285714286,8,Summer,-120.0805,39.3918,84.0,Nevada
Way Fire,2014-08-18,0.0,77.0,66.0,6.26,11.0,0.0812987012987013,0.0,7.765714285714286,8,Summer,-118.4747,35.7206,4045.0,Kern
Oregon Fire,2014-08-24,0.0,76.0,66.0,7.61,10.0,0.1001315789473684,0.0,7.925714285714286,8,Summer,-122.946,40.7412,461.0,Trinity
Gulch Fire,2014-09-10,0.0,78.0,66.0,6.26,12.0,0.0802564102564102,0.0200000000000006,7.188571428571429,9,Fall,-122.171,40.7101,1375.0,Shasta
Jackson Fire,2014-09-04,0.0,76.0,67.0,8.28,9.0,0.1089473684210526,0.0,7.191428571428572,9,Fall,-120.3434,37.8316,70.0,Tuolumne
Bald Hill 3 Fire,2014-09-12,0.0,81.0,69.0,7.16,12.0,0.088395061728395,0.0200000000000006,6.805714285714286,9,Fall,-123.753,41.134,210.0,Humboldt
Stage Coach Fire,2014-09-11,0.0,80.0,69.0,7.16,11.0,0.0895,0.0200000000000006,7.028571428571428,9,Fall,-122.384054,38.695961,27.0,Napa
Dog Rock Fire,2014-10-07,0.0,87.0,65.0,5.37,22.0,0.0617241379310344,0.0,5.4957142857142856,10,Fall,40.34,37.0,311.0,Mariposa
King Fire,2014-09-13,0.0,82.0,69.0,6.49,13.0,0.0791463414634146,0.0200000000000006,6.742857142857143,9,Fall,-120.629714,38.805437,97717.0,El Dorado
Stephens Fire,2015-02-24,0.0,72.0,45.0,9.17,27.0,0.1273611111111111,0.2700000000000007,6.612857142857142,2,Winter,-121.851,41.485,200.0,Siskiyou
Silverado Fire,2014-09-12,0.0,81.0,69.0,7.16,12.0,0.088395061728395,0.0200000000000006,6.805714285714286,9,Fall,-117.601,33.748,968.0,Orange
Dog Bar Fire,2014-09-13,0.0,82.0,69.0,6.49,13.0,0.0791463414634146,0.0200000000000006,6.742857142857143,9,Fall,-120.999508,39.113682,247.0,Nevada
Courtney Fire,2014-09-14,0.0,85.0,71.0,6.04,14.0,0.0710588235294117,0.0200000000000006,6.582857142857144,9,Fall,-119.604124,37.311915,320.0,Madera
Boles Fire,2014-09-15,0.0,86.0,72.0,6.93,14.0,0.0805813953488372,0.0,6.614285714285715,9,Fall,-122.37432,41.42384,516.0,Siskiyou
Bane Fire,2014-10-16,0.0,73.0,61.0,6.71,12.0,0.091917808219178,0.0,6.582857142857143,10,Fall,-117.70643,33.93869,48.0,San Bernardino
Irene Fire,2014-09-14,0.0,85.0,71.0,6.04,14.0,0.0710588235294117,0.0200000000000006,6.582857142857144,9,Fall,-120.028,38.59,94.0,El Dorado
Cascade Fire,2014-09-25,0.0,78.0,66.0,7.83,12.0,0.1003846153846153,0.0,6.967142857142858,9,Fall,-120.1140659,38.9195001,20.0,El Dorado
Otay Fire,2015-06-26,0.0,70.0,60.0,9.4,10.0,0.1342857142857142,0.0,7.51,6,Summer,-116.9454387,32.6449163,80.0,San Diego
Ward Fire,2015-04-13,0.0,66.0,57.0,6.93,9.0,0.105,0.1000000000000006,7.700000000000001,4,Spring,-120.70166666667,40.050833333333,137.0,Plumas
Highway Fire,2015-04-18,0.0,72.0,55.0,7.38,17.0,0.1025,0.0,7.861428571428571,4,Spring,-117.642759,33.884313,1049.0,Riverside
Forebay Fire,2015-05-11,0.0,67.0,57.0,8.28,10.0,0.1235820895522388,0.2100000000000006,7.988571428571428,5,Spring,-121.06963,37.08312,692.0,Merced
Bald Fire,2015-06-10,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0100000000000006,8.628571428571428,6,Summer,-123.8292,41.1513,20.0,Humboldt
Saddle Fire ,2015-06-10,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0100000000000006,8.628571428571428,6,Summer,-123.168,40.924,1542.0,Trinity
Pass Fire,2015-06-15,0.0,69.0,61.0,6.49,8.0,0.0940579710144927,0.0100000000000006,7.19,6,Summer,-120.19482,35.77937,67.0,Kern
Chiles Fire,2015-06-16,0.0,69.0,61.0,6.71,8.0,0.0972463768115942,0.0,6.87,6,Summer,-122.3415,38.5287,38.0,Napa
North Fire,2015-06-16,0.0,69.0,61.0,6.71,8.0,0.0972463768115942,0.0,6.87,6,Summer,-121.135426,38.260777,60.0,Amador
Fork Fire,2015-06-17,0.0,70.0,61.0,7.16,9.0,0.1022857142857142,0.0,6.678571428571429,6,Summer,-122.552,40.0133,55.0,Tehama
Wildcat Fire,2015-06-17,0.0,70.0,61.0,7.16,9.0,0.1022857142857142,0.0,6.678571428571429,6,Summer,-116.8534,32.9421,171.0,San Diego
Lake Fire,2015-06-17,0.0,70.0,61.0,7.16,9.0,0.1022857142857142,0.0,6.678571428571429,6,Summer,-116.89277777778,34.160277777778,31359.0,San Bernardino
Cook Fire,2015-06-18,0.0,69.0,61.0,7.61,8.0,0.1102898550724637,0.0,6.871428571428572,6,Summer,-121.26471,39.2688,158.0,Yuba
Corrine Fire,2015-06-18,0.0,69.0,61.0,7.61,8.0,0.1102898550724637,0.0,6.871428571428572,6,Summer,-119.523943,37.165767,920.0,Madera
Red Fire,2015-06-21,0.0,73.0,63.0,6.71,10.0,0.091917808219178,0.0,6.871428571428572,6,Summer,-119.6958,37.072561,135.0,Madera
Dixie Fire,2015-06-19,0.0,71.0,59.0,6.71,12.0,0.0945070422535211,0.0,6.935714285714286,6,Summer,-121.033667,40.875667,60.0,Lassen
Loma Fire,2015-06-24,0.0,76.0,63.0,7.61,13.0,0.1001315789473684,0.0,7.094285714285713,6,Summer,-121.833751,37.974123,533.0,
Washington Fire,2015-06-19,0.0,71.0,59.0,6.71,12.0,0.0945070422535211,0.0,6.935714285714286,6,Summer,-119.751944,38.598056,0.0,Alpine
Calgrove Fire ,2015-06-24,0.0,76.0,63.0,7.61,13.0,0.1001315789473684,0.0,7.094285714285713,6,Summer,-118.535793,34.361007,415.0,Los Angeles
Sterling Fire,2015-06-25,0.0,72.0,61.0,7.83,11.0,0.10875,0.0,7.125714285714286,6,Summer,-117.243878,34.165974,100.0,San Bernardino
Pleasure Fire,2015-06-27,0.0,69.0,62.0,7.61,7.0,0.1102898550724637,0.0,7.638571428571429,6,Summer,-122.181878,38.519132,19.0,Napa
Covelo Fire,2015-06-28,0.0,75.0,66.0,8.28,9.0,0.1104,0.0,7.862857142857143,6,Summer,-123.248214,39.7806004,35.0,Mendocino
Black Fire,2015-07-04,0.0,72.0,62.0,7.16,10.0,0.0994444444444444,0.0,7.925714285714286,7,Summer,-122.3638,39.8448,170.0,Tehama
Soda Fire,2015-07-04,0.0,72.0,62.0,7.16,10.0,0.0994444444444444,0.0,7.925714285714286,7,Summer,-123.303,39.0263,23.0,Mendocino
Sky Fire,2015-07-06,0.0,70.0,63.0,6.71,7.0,0.0958571428571428,0.0,7.925714285714286,7,Summer,-122.0789,38.4113,150.0,Solano
Ascot Fire,2015-07-10,0.0,71.0,62.0,10.07,9.0,0.1418309859154929,0.0,8.15,7,Summer,-122.1578,38.1029,40.0,Solano
Keswick Fire,2015-07-07,0.0,72.0,64.0,6.93,8.0,0.09625,0.0,7.797142857142858,7,Summer,-122.4397,40.5953,18.0,Shasta
Mill 2 Fire,2015-07-12,0.0,74.0,64.0,8.5,10.0,0.1148648648648648,0.0,8.372857142857143,7,Summer,-117.0487863,34.0783472,54.0,San Bernardino
Deer Fire,2015-07-10,0.0,71.0,62.0,10.07,9.0,0.1418309859154929,0.0,8.15,7,Summer,-121.0157,35.7183,95.0,San Luis Obispo
Spider Fire,2015-07-12,0.0,74.0,64.0,8.5,10.0,0.1148648648648648,0.0,8.372857142857143,7,Summer,-117.43942,33.986204,21.0,Riverside
241 Fire,2015-07-13,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.724285714285715,7,Summer,-117.7274,33.7626,214.0,Orange
Cooley Fire,2015-07-13,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.724285714285715,7,Summer,-122.5029,41.8048,181.0,Siskiyou
Lake Fire,2015-07-16,0.0,74.0,64.0,8.28,10.0,0.1118918918918918,0.0,8.277142857142858,7,Summer,-116.73472,33.21407,25.0,San Diego
North Fire,2015-07-17,0.0,73.0,64.0,8.5,9.0,0.1164383561643835,0.0,8.052857142857144,7,Summer,-117.478,34.339,4250.0,San Bernardino
Pines Fire ,2015-07-17,0.0,73.0,64.0,8.5,9.0,0.1164383561643835,0.0,8.052857142857144,7,Summer,-117.683,34.367,200.0,Los Angeles
Betabel Fire,2015-07-20,0.0,84.0,69.0,7.61,15.0,0.0905952380952381,0.3500000000000006,7.254285714285714,7,Summer,-121.5681,36.8727,25.0,San Benito
Triple Fire,2015-07-21,0.0,77.0,68.0,8.5,9.0,0.1103896103896103,0.3500000000000006,7.605714285714285,7,Summer,-118.824235,36.085212,430.0,Tulare
Dorris Fire,2015-07-21,0.0,77.0,68.0,8.5,9.0,0.1103896103896103,0.3500000000000006,7.605714285714285,7,Summer,-121.891226,41.999341,24.0,Siskiyou
Wragg Fire,2015-07-22,0.0,77.0,67.0,10.07,10.0,0.1307792207792207,0.3500000000000006,7.925714285714286,7,Summer,-122.1145,38.4994,8051.0,Napa
Creek Fire,2016-10-10,0.0,76.0,62.0,9.17,14.0,0.1206578947368421,0.0,6.838571428571429,10,Fall,-122.43172,38.40958,65.0,Napa
Baxter Fire,2015-07-22,0.0,77.0,67.0,10.07,10.0,0.1307792207792207,0.3500000000000006,7.925714285714286,7,Summer,-121.1548,38.9361,26.0,Placer
Kyburz Fire,2015-07-23,0.0,77.0,68.0,7.61,9.0,0.0988311688311688,0.3500000000000006,7.83,7,Summer,-120.404,38.776,75.0,El Dorado
3-11 Fire,2015-07-23,0.0,77.0,68.0,7.61,9.0,0.0988311688311688,0.3500000000000006,7.83,7,Summer,-121.172117,41.29226,116.0,Modoc
3-12 Fire,2015-07-23,0.0,77.0,68.0,7.61,9.0,0.0988311688311688,0.3500000000000006,7.83,7,Summer,-121.101623,40.856422,77.0,Modoc
Cutca Fire,2015-07-24,0.0,77.0,67.0,8.05,10.0,0.1045454545454545,0.3500000000000006,7.765714285714286,7,Summer,-116.868611,33.383889,167.0,San Diego
Park Fire,2015-07-24,0.0,77.0,67.0,8.05,10.0,0.1045454545454545,0.3500000000000006,7.765714285714286,7,Summer,-116.51684,32.682547,25.0,San Diego
Lowell Fire,2015-07-25,0.0,79.0,68.0,7.16,11.0,0.090632911392405,0.0300000000000006,8.15,7,Summer,-120.882313,39.192088,2304.0,Nevada
Queen Fire,2015-07-24,0.0,77.0,67.0,8.05,10.0,0.1045454545454545,0.3500000000000006,7.765714285714286,7,Summer,-123.784067,41.295667,158.0,Humboldt
Willow Fire,2015-07-25,0.0,79.0,68.0,7.16,11.0,0.090632911392405,0.0300000000000006,8.15,7,Summer,-119.50014,37.279722,5702.0,Madera
Mark Fire,2015-08-13,0.0,81.0,68.0,6.93,13.0,0.0855555555555555,0.0,8.084285714285715,8,Summer,-120.5577,38.052,114.0,Calaveras
Sullivan Fire,2015-07-28,0.0,76.0,66.0,7.61,10.0,0.1001315789473684,0.0,8.118571428571428,7,Summer,-121.20324,37.24523,40.0,Stanislaus
Buck Fire,2015-07-28,0.0,76.0,66.0,7.61,10.0,0.1001315789473684,0.0,8.118571428571428,7,Summer,-123.774,40.1093,16.0,Humboldt
Cabin Fire,2015-07-19,0.03,86.0,72.0,8.05,14.0,0.0936046511627907,0.3500000000000006,7.477142857142858,7,Summer,-118.54,36.24,6980.0,Tulare
Swedes Fire,2015-07-29,0.0,74.0,65.0,8.5,9.0,0.1148648648648648,0.0,7.894285714285715,7,Summer,-121.38794,39.43963,400.0,Butte
Rocky Fire,2015-07-29,0.0,74.0,65.0,8.5,9.0,0.1148648648648648,0.0,7.894285714285715,7,Summer,-122.4762475,38.8863538,69636.0,Lake
Mallard Fire,2015-07-29,0.0,74.0,65.0,8.5,9.0,0.1148648648648648,0.0,7.894285714285715,7,Summer,-122.199227,40.509552,75.0,Shasta
China Fire,2015-07-29,0.0,74.0,65.0,8.5,9.0,0.1148648648648648,0.0,7.894285714285715,7,Summer,-122.439939,40.415108,212.0,Shasta
Big Creek Fire,2015-07-29,0.0,74.0,65.0,8.5,9.0,0.1148648648648648,0.0,7.894285714285715,7,Summer,-120.15644,37.823,204.0,Tuolumne
Tulloch Fire,2015-08-15,0.0,81.0,69.0,6.93,12.0,0.0855555555555555,0.0,7.604285714285714,8,Summer,-120.61691,37.83618,112.0,Tuolumne
Vasco Fire,2015-07-30,0.0,77.0,67.0,8.72,10.0,0.1132467532467532,0.0,8.052857142857142,7,Summer,-121.68113,37.81629,195.0,Contra Costa
Sprig Fire,2015-07-30,0.0,77.0,67.0,8.72,10.0,0.1132467532467532,0.0,8.052857142857142,7,Summer,-122.20109,40.49865,90.0,Shasta
Advance Fire,2015-07-30,0.0,77.0,67.0,8.72,10.0,0.1132467532467532,0.0,8.052857142857142,7,Summer,-118.9009,36.49845,86.0,Tulare
Mendocino Lightning Fires,2015-07-30,0.0,77.0,67.0,8.72,10.0,0.1132467532467532,0.0,8.052857142857142,7,Summer,-123.36316,39.43301,50.0,Mendocino
Anza Fire,2015-08-10,0.0,74.0,65.0,9.4,9.0,0.127027027027027,0.0,8.212857142857143,8,Summer,-116.5387,33.5736,500.0,Riverside
Frog Fire,2015-07-30,0.0,77.0,67.0,8.72,10.0,0.1132467532467532,0.0,8.052857142857142,7,Summer,-121.392,41.399,4863.0,Modoc
Fern Fire,2015-08-02,0.0,77.0,68.0,6.49,9.0,0.0842857142857142,0.0,7.862857142857143,8,Summer,-121.93244,40.67868,75.0,Shasta
White Fire,2015-08-01,0.0,75.0,67.0,7.61,8.0,0.1014666666666666,0.0,8.15,8,Summer,-120.2903,34.9522,52.0,Santa Barbara
Francis Fire,2015-08-03,0.0,77.0,67.0,7.38,10.0,0.0958441558441558,0.0,7.798571428571429,8,Summer,-121.18735,39.33303,30.0,Yuba
Point Fire,2015-08-03,0.0,77.0,67.0,7.38,10.0,0.0958441558441558,0.0,7.798571428571429,8,Summer,-122.40546,40.3929,59.0,Shasta
Dodge Fire,2015-08-03,0.0,77.0,67.0,7.38,10.0,0.0958441558441558,0.0,7.798571428571429,8,Summer,-120.105,40.938,10570.0,Lassen
De Luz Fire,2015-08-09,0.0,73.0,64.0,8.05,9.0,0.1102739726027397,0.0,7.924285714285714,8,Summer,-117.2886249,33.4115972,55.0,San Diego
36 Fire,2015-08-08,0.0,74.0,65.0,8.5,9.0,0.1148648648648648,0.0,7.701428571428571,8,Summer,-121.7786799,40.3506868,110.0,Tehama
Jerusalem Fire,2015-08-09,0.0,73.0,64.0,8.05,9.0,0.1102739726027397,0.0,7.924285714285714,8,Summer,-122.4867319,38.8142503,25118.0,"Lake, Napa"
Cuesta Fire,2015-08-16,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.0,7.412857142857143,8,Summer,-120.6269,35.3477,2446.0,San Luis Obispo
Horse Fire,2015-08-18,0.0,77.0,67.0,8.28,10.0,0.1075324675324675,0.0,7.028571428571429,8,Summer,-124.0720419,40.1058823,146.0,Humboldt
Tesla Fire,2015-08-19,0.0,75.0,66.0,7.61,9.0,0.1014666666666666,0.0,7.125714285714285,8,Summer,-121.3732,37.3845,2850.0,Alameda
Grade Fire,2015-08-24,0.0,74.0,64.0,6.04,10.0,0.0816216216216216,0.0,7.542857142857144,8,Summer,-122.53428,38.831478,22.0,Lake
Peterson Fire,2015-08-22,0.0,75.0,67.0,8.05,8.0,0.1073333333333333,0.0,7.542857142857143,8,Summer,-122.879272,38.925764,215.0,Lake
Summit Fire,2015-08-23,0.0,74.0,66.0,6.93,8.0,0.0936486486486486,0.0,7.574285714285714,8,Summer,-116.883,34.23,55.0,San Bernardino
Democrat Fire,2015-08-25,0.0,83.0,68.0,5.59,15.0,0.0673493975903614,0.0,7.158571428571428,8,Summer,-122.96174,40.724898,128.0,Trinity
Elk Fire,2015-09-02,0.0,74.0,67.0,7.61,7.0,0.1028378378378378,0.0,7.318571428571428,9,Fall,-122.0,55.23,673.0,Lake
Olive Fire,2015-09-02,0.0,74.0,67.0,7.61,7.0,0.1028378378378378,0.0,7.318571428571428,9,Fall,-121.0,26.42,72.0,Butte
Kramer Fire ,2015-08-29,0.0,84.0,70.0,8.72,14.0,0.1038095238095238,0.0,6.517142857142858,8,Summer,-121.194256,41.12362,30.0,Lassen
Oak Fire,2015-09-08,0.0,85.0,71.0,6.93,14.0,0.0815294117647058,0.0,6.935714285714285,9,Fall,-120.30188,38.04684,108.0,Tuolumne
Browns Fire,2015-09-08,0.0,85.0,71.0,6.93,14.0,0.0815294117647058,0.0,6.935714285714285,9,Fall,41.46,40.0,35.0,Trinity
Center Fire,2015-09-09,0.01,92.0,75.0,6.26,17.0,0.0680434782608695,0.0100000000000006,6.742857142857143,9,Fall,-120.553075,40.400196,40.0,Lassen
Creek Fire,2015-09-09,0.01,92.0,75.0,6.26,17.0,0.0680434782608695,0.0100000000000006,6.742857142857143,9,Fall,-120.553075,40.400196,170.0,Fresno
Butte Fire,2015-09-09,0.01,92.0,75.0,6.26,17.0,0.0680434782608695,0.0100000000000006,6.742857142857143,9,Fall,-120.70418,38.32974,70868.0,Butte
Lumpkin Fire,2015-09-11,0.0,86.0,74.0,5.59,12.0,0.065,0.0100000000000006,6.55,9,Fall,-121.3363,39.5218,1040.0,Butte
Walker Fire,2015-09-11,0.0,86.0,74.0,5.59,12.0,0.065,0.0100000000000006,6.55,9,Fall,-122.52541,40.47512,109.0,Shasta
Munjar Fire,2015-10-02,0.0,81.0,66.0,7.61,15.0,0.0939506172839506,0.0,6.425714285714286,10,Fall,-121.8938,39.8707,104.0,Butte
Rough Fire ,2015-07-31,0.0,76.0,67.0,8.28,9.0,0.1089473684210526,0.0,8.085714285714285,7,Summer,-118.905,36.874,151623.0,Fresno
Taglio Fire,2016-04-24,0.0,71.0,56.0,10.29,15.0,0.1449295774647887,0.0,8.819999999999999,4,Spring,-121.08036,37.2171,30.0,Merced
Solimar Fire,2015-12-25,0.0,60.0,49.0,13.65,11.0,0.2275,0.9100000000000008,8.15,12,Winter,-119.34512,34.31953,1388.0,
Potrero Fire,2015-11-07,0.0,80.0,54.0,5.59,26.0,0.0698749999999999,0.0300000000000006,6.839999999999999,11,Fall,-118.879444,34.15,50.0,Ventura
Cienega Fire,2015-10-12,0.0,91.0,73.0,4.92,18.0,0.054065934065934,0.0,5.752857142857143,10,Fall,-121.32734,36.70854,690.0,San Benito
Gibraltar Fire,2015-10-29,0.0,84.0,70.0,13.42,14.0,0.1597619047619047,0.0,6.327142857142857,10,Fall,-119.63216,34.4828,21.0,Santa Barbara
McCourtney Fire,2015-09-22,0.0,78.0,70.0,6.49,8.0,0.0832051282051282,0.0,6.424285714285714,9,Fall,-121.194,39.081,30.0,Nevada
Tassajara Fire,2015-09-19,0.0,82.0,68.0,5.37,14.0,0.0654878048780487,1.8000000000000007,6.807142857142858,9,Fall,-121.589554,36.3699644,1086.0,Monterey
Laureles Fire,2015-09-19,0.0,82.0,68.0,5.37,14.0,0.0654878048780487,1.8000000000000007,6.807142857142858,9,Fall,-121.7556029,36.5696373,95.0,Monterey
Gorman Fire,2016-04-19,0.0,83.0,61.0,4.92,22.0,0.0592771084337349,0.0,8.277142857142858,4,Spring,-118.7892593,34.6888731,0.0,Los Angeles
Tulloch Fire,2016-05-30,0.0,69.0,58.0,8.28,11.0,0.12,0.0,8.405714285714286,5,Spring,-120.528836,37.927613,85.0,Tuolumne
Metz Fire,2016-05-22,0.0,68.0,53.0,10.07,15.0,0.1480882352941176,0.0,8.852857142857143,5,Spring,-121.20059,36.38123,3876.0,Monterey
Wheatland Fire,2016-05-23,0.0,71.0,56.0,8.05,15.0,0.1133802816901408,0.0,8.915714285714285,5,Spring,-118.354,34.276,156.0,Los Angeles
DeWolf Fire,2016-05-25,0.0,67.0,57.0,9.17,10.0,0.136865671641791,0.0,9.171428571428573,5,Spring,-119.654,36.88286,278.0,Fresno
Coe Fire,2016-06-07,0.0,69.0,59.0,8.05,10.0,0.1166666666666666,0.0,7.637142857142857,6,Summer,-121.42238,37.17072,120.0,Stanislaus
Dunstone Fire,2016-05-27,0.0,68.0,58.0,7.38,10.0,0.1085294117647058,0.0,8.85142857142857,5,Spring,-121.78973,39.33035,91.0,Butte
70 Fire,2016-05-29,0.0,69.0,59.0,9.62,10.0,0.1394202898550724,0.0,8.372857142857143,5,Spring,-121.595093,39.624017,30.0,Butte
Shedd Fire,2016-05-10,0.0,68.0,56.0,7.38,12.0,0.1085294117647058,0.5900000000000007,7.828571428571429,5,Spring,-120.39993,35.61961,150.0,San Luis Obispo
Bryson Fire,2016-05-12,0.0,66.0,57.0,7.38,9.0,0.1118181818181818,0.5600000000000007,8.051428571428572,5,Spring,-121.0381507,35.8378273,25.0,Monterey
Avocado Fire,2016-05-15,0.0,70.0,61.0,7.83,9.0,0.1118571428571428,0.0,7.637142857142857,5,Spring,-119.38248,36.78769,132.0,Fresno
Athens Fire,2016-05-17,0.0,69.0,61.0,9.17,8.0,0.1328985507246377,0.0,7.957142857142857,5,Spring,-121.3090268,38.8390117,169.0,Placer
Pala Fire,2016-05-31,0.0,69.0,59.0,4.92,10.0,0.0713043478260869,0.0,7.829999999999999,5,Spring,-117.08829,33.41639,70.0,San Diego
Chimney Fire,2016-06-01,0.0,69.0,60.0,6.71,9.0,0.0972463768115942,0.0,7.478571428571429,6,Summer,-118.08591,35.84883,0.0,Tulare
Coal Fire,2016-06-20,0.0,95.0,67.0,8.72,28.0,0.0917894736842105,0.0,8.18,6,Summer,-121.6008,39.595,112.0,Butte
Frazier Fire,2016-06-27,0.0,78.0,65.0,7.83,13.0,0.1003846153846153,0.0,7.574285714285715,6,Summer,-120.82266,35.70821,86.0,San Luis Obispo
Campo Fire,2016-06-27,0.0,78.0,65.0,7.83,13.0,0.1003846153846153,0.0,7.574285714285715,6,Summer,-120.8678,38.22017,33.0,Calaveras
